[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                           
{'loss': 0.0057, 'grad_norm': 0.38850173354148865, 'learning_rate': 0.0, 'num_tokens': 68067.0, 'completions/mean_length': 456.0859375, 'completions/min_length': 100.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.703125, 'completions/mean_terminated_length': 323.65789794921875, 'completions/min_terminated_length': 100.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.19568344950675964, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.0}
{'loss': -0.0489, 'grad_norm': 0.5548762083053589, 'learning_rate': 6.088921331488568e-07, 'num_tokens': 12174659.0, 'completions/mean_length': 421.4765625, 'completions/min_length': 121.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.453125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 293.3773498535156, 'completions/min_terminated_length': 121.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.6953125, 'rewards/compute_reward/std': 0.46208351850509644, 'reward': 0.6953125, 'reward_std': 0.24199438095092773, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.86}
{'loss': -0.0138, 'grad_norm': 0.3932545483112335, 'learning_rate': 5.697524478493288e-07, 'num_tokens': 12240110.0, 'completions/mean_length': 429.5234375, 'completions/min_length': 123.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.53125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 316.5, 'completions/min_terminated_length': 123.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.1643974632024765, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.87}
{'loss': 0.0551, 'grad_norm': 0.522291898727417, 'learning_rate': 5.318367983829393e-07, 'num_tokens': 12307861.0, 'completions/mean_length': 438.8671875, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5546875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6015625, 'completions/mean_terminated_length': 328.45098876953125, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.3125, 'rewards/compute_reward/std': 0.4653336703777313, 'reward': 0.3125, 'reward_std': 0.2238539308309555, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.87}
{'loss': 0.0166, 'grad_norm': 0.6611811518669128, 'learning_rate': 4.951556604879049e-07, 'num_tokens': 12368898.0, 'completions/mean_length': 407.5390625, 'completions/min_length': 59.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.8125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.484375, 'completions/mean_terminated_length': 309.4090881347656, 'completions/min_terminated_length': 59.0, 'completions/max_terminated_length': 503.0, 'rewards/compute_reward/mean': 0.59375, 'rewards/compute_reward/std': 0.4930621087551117, 'reward': 0.59375, 'reward_std': 0.18543371558189392, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.88}
{'loss': -0.0232, 'grad_norm': 0.6149069666862488, 'learning_rate': 4.5971916881847543e-07, 'num_tokens': 12435688.0, 'completions/mean_length': 439.234375, 'completions/min_length': 91.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.34375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.65625, 'completions/mean_terminated_length': 300.31817626953125, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.7421875, 'rewards/compute_reward/std': 0.43914902210235596, 'reward': 0.7421875, 'reward_std': 0.22461044788360596, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.88}
{'loss': 0.0131, 'grad_norm': 0.6757510900497437, 'learning_rate': 4.255371141448272e-07, 'num_tokens': 12501933.0, 'completions/mean_length': 438.9765625, 'completions/min_length': 57.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.59375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 335.6415100097656, 'completions/min_terminated_length': 57.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.46875, 'rewards/compute_reward/std': 0.5009832978248596, 'reward': 0.46875, 'reward_std': 0.2359210103750229, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.89}
{'loss': 0.0113, 'grad_norm': 0.3920450508594513, 'learning_rate': 3.9261894064796136e-07, 'num_tokens': 12568468.0, 'completions/mean_length': 437.8046875, 'completions/min_length': 136.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.34375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 314.1458435058594, 'completions/min_terminated_length': 136.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.6328125, 'rewards/compute_reward/std': 0.4839322865009308, 'reward': 0.6328125, 'reward_std': 0.1701665222644806, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.89}
{'loss': 0.0262, 'grad_norm': 0.6140374541282654, 'learning_rate': 3.6097374331037326e-07, 'num_tokens': 12637132.0, 'completions/mean_length': 447.6875, 'completions/min_length': 145.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6328125, 'completions/mean_terminated_length': 336.8510437011719, 'completions/min_terminated_length': 145.0, 'completions/max_terminated_length': 494.0, 'rewards/compute_reward/mean': 0.6484375, 'rewards/compute_reward/std': 0.4793342351913452, 'reward': 0.6484375, 'reward_std': 0.19728106260299683, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.9}
{'loss': 0.001, 'grad_norm': 0.4735897183418274, 'learning_rate': 3.306102654031823e-07, 'num_tokens': 12702868.0, 'completions/mean_length': 431.0, 'completions/min_length': 113.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5625, 'completions/mean_terminated_length': 326.8571472167969, 'completions/min_terminated_length': 113.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.625, 'rewards/compute_reward/std': 0.4860251843929291, 'reward': 0.625, 'reward_std': 0.2972046136856079, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.9}
{'loss': 0.0045, 'grad_norm': 0.5711740255355835, 'learning_rate': 3.015368960704584e-07, 'num_tokens': 12770086.0, 'completions/mean_length': 440.453125, 'completions/min_length': 154.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.2109375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 342.40740966796875, 'completions/min_terminated_length': 154.0, 'completions/max_terminated_length': 501.0, 'rewards/compute_reward/mean': 0.6328125, 'rewards/compute_reward/std': 0.4839322865009308, 'reward': 0.6328125, 'reward_std': 0.25354230403900146, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.9}
{'loss': 0.0084, 'grad_norm': 0.5448876619338989, 'learning_rate': 2.737616680113758e-07, 'num_tokens': 12839963.0, 'completions/mean_length': 448.4765625, 'completions/min_length': 131.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6484375, 'completions/mean_terminated_length': 331.3111267089844, 'completions/min_terminated_length': 131.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.6171875, 'rewards/compute_reward/std': 0.4879830479621887, 'reward': 0.6171875, 'reward_std': 0.24329257011413574, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.91}
{'loss': -0.0088, 'grad_norm': 0.41052088141441345, 'learning_rate': 2.472922552608559e-07, 'num_tokens': 12905451.0, 'completions/mean_length': 434.6875, 'completions/min_length': 76.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3828125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.609375, 'completions/mean_terminated_length': 314.0799865722656, 'completions/min_terminated_length': 76.0, 'completions/max_terminated_length': 499.0, 'rewards/compute_reward/mean': 0.6796875, 'rewards/compute_reward/std': 0.4684300124645233, 'reward': 0.6796875, 'reward_std': 0.19332443177700043, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.91}
{'loss': -0.005, 'grad_norm': 0.36065351963043213, 'learning_rate': 2.2213597106929608e-07, 'num_tokens': 12971247.0, 'completions/mean_length': 439.84375, 'completions/min_length': 96.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.390625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.609375, 'completions/mean_terminated_length': 327.2799987792969, 'completions/min_terminated_length': 96.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.65625, 'rewards/compute_reward/std': 0.47682511806488037, 'reward': 0.65625, 'reward_std': 0.1712273508310318, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.92}
{'loss': 0.0184, 'grad_norm': 0.630774199962616, 'learning_rate': 1.982997658820013e-07, 'num_tokens': 13033240.0, 'completions/mean_length': 398.0703125, 'completions/min_length': 92.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.4453125, 'completions/mean_terminated_length': 306.6056213378906, 'completions/min_terminated_length': 92.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.5703125, 'rewards/compute_reward/std': 0.4969765841960907, 'reward': 0.5703125, 'reward_std': 0.26250365376472473, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.92}
{'loss': 0.0015, 'grad_norm': 0.3327546715736389, 'learning_rate': 1.757902254188254e-07, 'num_tokens': 13099509.0, 'completions/mean_length': 439.3515625, 'completions/min_length': 91.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5546875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.671875, 'completions/mean_terminated_length': 290.5952453613281, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.640625, 'rewards/compute_reward/std': 0.481702595949173, 'reward': 0.640625, 'reward_std': 0.17334900796413422, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.93}
{'loss': 0.0185, 'grad_norm': 0.5841956734657288, 'learning_rate': 1.5461356885461077e-07, 'num_tokens': 13164773.0, 'completions/mean_length': 427.75, 'completions/min_length': 80.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.296875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 312.2962951660156, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 487.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.17623990774154663, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.93}
{'loss': 0.0001, 'grad_norm': 0.6665692329406738, 'learning_rate': 1.3477564710088097e-07, 'num_tokens': 13233663.0, 'completions/mean_length': 447.765625, 'completions/min_length': 94.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.609375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.640625, 'completions/mean_terminated_length': 333.2608642578125, 'completions/min_terminated_length': 94.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.6875, 'rewards/compute_reward/std': 0.4653336703777313, 'reward': 0.6875, 'reward_std': 0.16675157845020294, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.94}
{'loss': -0.0068, 'grad_norm': 0.28862911462783813, 'learning_rate': 1.1628194118929403e-07, 'num_tokens': 13302334.0, 'completions/mean_length': 452.6796875, 'completions/min_length': 81.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.703125, 'completions/mean_terminated_length': 312.1842041015625, 'completions/min_terminated_length': 81.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.625, 'rewards/compute_reward/std': 0.4860251843929291, 'reward': 0.625, 'reward_std': 0.17570313811302185, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.94}
{'loss': 0.0071, 'grad_norm': 0.47089576721191406, 'learning_rate': 9.913756075728088e-08, 'num_tokens': 13365229.0, 'completions/mean_length': 411.9296875, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.359375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5078125, 'completions/mean_terminated_length': 308.68255615234375, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 504.0, 'rewards/compute_reward/mean': 0.4765625, 'rewards/compute_reward/std': 0.5014128684997559, 'reward': 0.4765625, 'reward_std': 0.15991678833961487, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.95}
{'loss': -0.038, 'grad_norm': 0.4280174970626831, 'learning_rate': 8.334724263630301e-08, 'num_tokens': 13431465.0, 'completions/mean_length': 439.96875, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4765625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.640625, 'completions/mean_terminated_length': 311.5652160644531, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.5546875, 'rewards/compute_reward/std': 0.4989531338214874, 'reward': 0.5546875, 'reward_std': 0.17358636856079102, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.95}
{'loss': 0.0003, 'grad_norm': 0.8275551795959473, 'learning_rate': 6.891534954310886e-08, 'num_tokens': 13498575.0, 'completions/mean_length': 447.171875, 'completions/min_length': 96.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6171875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.6640625, 'completions/mean_terminated_length': 319.02325439453125, 'completions/min_terminated_length': 96.0, 'completions/max_terminated_length': 508.0, 'rewards/compute_reward/mean': 0.65625, 'rewards/compute_reward/std': 0.47682511806488037, 'reward': 0.65625, 'reward_std': 0.21884137392044067, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.96}
{'loss': -0.0155, 'grad_norm': 0.5322163701057434, 'learning_rate': 5.584586887435739e-08, 'num_tokens': 13566476.0, 'completions/mean_length': 447.6015625, 'completions/min_length': 54.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.453125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.65625, 'completions/mean_terminated_length': 324.6590881347656, 'completions/min_terminated_length': 54.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.5703125, 'rewards/compute_reward/std': 0.4969765841960907, 'reward': 0.5703125, 'reward_std': 0.24329257011413574, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.96}
{'loss': 0.0091, 'grad_norm': 0.4749889075756073, 'learning_rate': 4.41424116049366e-08, 'num_tokens': 13629191.0, 'completions/mean_length': 417.0859375, 'completions/min_length': 87.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.609375, 'completions/mean_terminated_length': 269.0199890136719, 'completions/min_terminated_length': 87.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.18884867429733276, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.97}
{'loss': -0.0375, 'grad_norm': 0.6320183873176575, 'learning_rate': 3.3808211290284886e-08, 'num_tokens': 13694407.0, 'completions/mean_length': 437.5625, 'completions/min_length': 73.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.640625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6796875, 'completions/mean_terminated_length': 279.6097412109375, 'completions/min_terminated_length': 73.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.2767001986503601, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.97}
{'loss': -0.006, 'grad_norm': 0.42684322595596313, 'learning_rate': 2.4846123172992953e-08, 'num_tokens': 13756887.0, 'completions/mean_length': 413.375, 'completions/min_length': 97.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4765625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 278.22222900390625, 'completions/min_terminated_length': 97.0, 'completions/max_terminated_length': 483.0, 'rewards/compute_reward/mean': 0.4921875, 'rewards/compute_reward/std': 0.5019033551216125, 'reward': 0.4921875, 'reward_std': 0.21778053045272827, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.98}
{'loss': -0.0221, 'grad_norm': 0.37720513343811035, 'learning_rate': 1.725862339392259e-08, 'num_tokens': 13828173.0, 'completions/mean_length': 472.796875, 'completions/min_length': 80.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.7890625, 'completions/mean_terminated_length': 326.1481628417969, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 502.0, 'rewards/compute_reward/mean': 0.6953125, 'rewards/compute_reward/std': 0.46208351850509644, 'reward': 0.6953125, 'reward_std': 0.12863080203533173, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.98}
{'loss': -0.0245, 'grad_norm': 0.4832388758659363, 'learning_rate': 1.1047808308075059e-08, 'num_tokens': 13890895.0, 'completions/mean_length': 412.953125, 'completions/min_length': 46.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6015625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5625, 'completions/mean_terminated_length': 285.6071472167969, 'completions/min_terminated_length': 46.0, 'completions/max_terminated_length': 497.0, 'rewards/compute_reward/mean': 0.5859375, 'rewards/compute_reward/std': 0.49449479579925537, 'reward': 0.5859375, 'reward_std': 0.24671241641044617, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.99}
{'loss': 0.033, 'grad_norm': 0.719211757183075, 'learning_rate': 6.215393905388278e-09, 'num_tokens': 13955615.0, 'completions/mean_length': 430.8125, 'completions/min_length': 89.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4296875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 315.9245300292969, 'completions/min_terminated_length': 89.0, 'completions/max_terminated_length': 509.0, 'rewards/compute_reward/mean': 0.484375, 'rewards/compute_reward/std': 0.5017194747924805, 'reward': 0.484375, 'reward_std': 0.2130674123764038, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.99}
{'loss': 0.0161, 'grad_norm': 0.7320792078971863, 'learning_rate': 2.7627153366222014e-09, 'num_tokens': 14021077.0, 'completions/mean_length': 434.234375, 'completions/min_length': 93.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.875, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 327.6666564941406, 'completions/min_terminated_length': 93.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.546875, 'rewards/compute_reward/std': 0.4997538626194, 'reward': 0.546875, 'reward_std': 0.20805485546588898, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 1.0}
{'loss': -0.0187, 'grad_norm': 0.49039092659950256, 'learning_rate': 6.907265444716649e-10, 'num_tokens': 14084086.0, 'completions/mean_length': 414.8828125, 'completions/min_length': 100.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5078125, 'completions/mean_terminated_length': 314.68255615234375, 'completions/min_terminated_length': 100.0, 'completions/max_terminated_length': 504.0, 'rewards/compute_reward/mean': 0.6015625, 'rewards/compute_reward/std': 0.4915000796318054, 'reward': 0.6015625, 'reward_std': 0.1938612163066864, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 1.0}
                                                                                                                           
