[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                           
{'loss': 5.8672, 'grad_norm': 2255.412353515625, 'learning_rate': 0.0, 'num_tokens': 667.0, 'mean_token_accuracy': 0.7657430768013, 'epoch': 0.0}
{'loss': 1.4277, 'grad_norm': 4.2889227867126465, 'learning_rate': 5.158246737332698e-06, 'num_tokens': 1508591.0, 'mean_token_accuracy': 0.8891050815582275, 'epoch': 1.08}
{'loss': 1.5952, 'grad_norm': 4.94992733001709, 'learning_rate': 5.153059968493527e-06, 'num_tokens': 1509611.0, 'mean_token_accuracy': 0.8646496534347534, 'epoch': 1.08}
{'loss': 1.8066, 'grad_norm': 5.294455051422119, 'learning_rate': 5.147873034786311e-06, 'num_tokens': 1510457.0, 'mean_token_accuracy': 0.8754717111587524, 'epoch': 1.08}
{'loss': 1.0762, 'grad_norm': 5.592095851898193, 'learning_rate': 5.142685941798141e-06, 'num_tokens': 1511089.0, 'mean_token_accuracy': 0.9051724076271057, 'epoch': 1.08}
{'loss': 1.5, 'grad_norm': 7.580434799194336, 'learning_rate': 5.137498695116276e-06, 'num_tokens': 1511980.0, 'mean_token_accuracy': 0.9200000166893005, 'epoch': 1.09}
{'loss': 1.042, 'grad_norm': 4.854079246520996, 'learning_rate': 5.132311300328145e-06, 'num_tokens': 1512737.0, 'mean_token_accuracy': 0.9229024648666382, 'epoch': 1.09}
{'loss': 2.0723, 'grad_norm': 10.066944122314453, 'learning_rate': 5.127123763021328e-06, 'num_tokens': 1513611.0, 'mean_token_accuracy': 0.8720682263374329, 'epoch': 1.09}
{'loss': 1.2109, 'grad_norm': 5.351311206817627, 'learning_rate': 5.1219360887835644e-06, 'num_tokens': 1514408.0, 'mean_token_accuracy': 0.9092783331871033, 'epoch': 1.09}
{'loss': 1.7451, 'grad_norm': 5.70161771774292, 'learning_rate': 5.116748283202746e-06, 'num_tokens': 1515204.0, 'mean_token_accuracy': 0.8787878751754761, 'epoch': 1.09}
{'loss': 2.0645, 'grad_norm': 6.423952102661133, 'learning_rate': 5.111560351866894e-06, 'num_tokens': 1516273.0, 'mean_token_accuracy': 0.8688760995864868, 'epoch': 1.09}
{'loss': 1.7656, 'grad_norm': 7.357021808624268, 'learning_rate': 5.1063723003641766e-06, 'num_tokens': 1516993.0, 'mean_token_accuracy': 0.8621495366096497, 'epoch': 1.09}
{'loss': 0.9502, 'grad_norm': 4.257773399353027, 'learning_rate': 5.101184134282884e-06, 'num_tokens': 1517755.0, 'mean_token_accuracy': 0.921225368976593, 'epoch': 1.09}
{'loss': 1.0342, 'grad_norm': 5.267749309539795, 'learning_rate': 5.0959958592114325e-06, 'num_tokens': 1518541.0, 'mean_token_accuracy': 0.9295154213905334, 'epoch': 1.09}
{'loss': 1.7891, 'grad_norm': 5.051965713500977, 'learning_rate': 5.090807480738356e-06, 'num_tokens': 1519408.0, 'mean_token_accuracy': 0.8926553726196289, 'epoch': 1.09}
{'loss': 1.8242, 'grad_norm': 6.293669700622559, 'learning_rate': 5.085619004452298e-06, 'num_tokens': 1520243.0, 'mean_token_accuracy': 0.8620689511299133, 'epoch': 1.09}
{'loss': 1.3125, 'grad_norm': 3.839676856994629, 'learning_rate': 5.080430435942012e-06, 'num_tokens': 1521277.0, 'mean_token_accuracy': 0.8999999761581421, 'epoch': 1.09}
{'loss': 1.3262, 'grad_norm': 10.893550872802734, 'learning_rate': 5.075241780796344e-06, 'num_tokens': 1521767.0, 'mean_token_accuracy': 0.8938775658607483, 'epoch': 1.09}
{'loss': 1.4297, 'grad_norm': 4.7370171546936035, 'learning_rate': 5.070053044604238e-06, 'num_tokens': 1522836.0, 'mean_token_accuracy': 0.8962405920028687, 'epoch': 1.09}
{'loss': 1.3613, 'grad_norm': 3.547328233718872, 'learning_rate': 5.064864232954726e-06, 'num_tokens': 1523729.0, 'mean_token_accuracy': 0.9017857313156128, 'epoch': 1.09}
{'loss': 1.6006, 'grad_norm': 5.622839450836182, 'learning_rate': 5.059675351436918e-06, 'num_tokens': 1524510.0, 'mean_token_accuracy': 0.8633540272712708, 'epoch': 1.09}
{'loss': 1.4395, 'grad_norm': 5.856491565704346, 'learning_rate': 5.05448640564e-06, 'num_tokens': 1525313.0, 'mean_token_accuracy': 0.8630136847496033, 'epoch': 1.09}
{'loss': 1.625, 'grad_norm': 4.203096866607666, 'learning_rate': 5.049297401153229e-06, 'num_tokens': 1526029.0, 'mean_token_accuracy': 0.8840262293815613, 'epoch': 1.1}
{'loss': 1.2432, 'grad_norm': 11.66473388671875, 'learning_rate': 5.044108343565923e-06, 'num_tokens': 1526979.0, 'mean_token_accuracy': 0.8960817456245422, 'epoch': 1.1}
{'loss': 1.1836, 'grad_norm': 6.633477687835693, 'learning_rate': 5.03891923846746e-06, 'num_tokens': 1527632.0, 'mean_token_accuracy': 0.9308510422706604, 'epoch': 1.1}
{'loss': 1.0547, 'grad_norm': 4.987349510192871, 'learning_rate': 5.033730091447268e-06, 'num_tokens': 1528265.0, 'mean_token_accuracy': 0.9333333373069763, 'epoch': 1.1}
{'loss': 1.1562, 'grad_norm': 4.204958915710449, 'learning_rate': 5.028540908094818e-06, 'num_tokens': 1529079.0, 'mean_token_accuracy': 0.9256899952888489, 'epoch': 1.1}
{'loss': 2.1367, 'grad_norm': 7.166663646697998, 'learning_rate': 5.023351693999621e-06, 'num_tokens': 1529880.0, 'mean_token_accuracy': 0.8574712872505188, 'epoch': 1.1}
{'loss': 1.2393, 'grad_norm': 4.8935112953186035, 'learning_rate': 5.018162454751224e-06, 'num_tokens': 1530693.0, 'mean_token_accuracy': 0.9042553305625916, 'epoch': 1.1}
{'loss': 1.5654, 'grad_norm': 5.534832000732422, 'learning_rate': 5.012973195939199e-06, 'num_tokens': 1531506.0, 'mean_token_accuracy': 0.892430305480957, 'epoch': 1.1}
{'loss': 1.2251, 'grad_norm': 7.842381477355957, 'learning_rate': 5.007783923153138e-06, 'num_tokens': 1532171.0, 'mean_token_accuracy': 0.9226666688919067, 'epoch': 1.1}
{'loss': 1.4043, 'grad_norm': 4.338217735290527, 'learning_rate': 5.00259464198265e-06, 'num_tokens': 1533024.0, 'mean_token_accuracy': 0.891635000705719, 'epoch': 1.1}
{'loss': 0.8328, 'grad_norm': 7.313271522521973, 'learning_rate': 4.9974053580173514e-06, 'num_tokens': 1533753.0, 'mean_token_accuracy': 0.9584295749664307, 'epoch': 1.1}
{'loss': 1.8652, 'grad_norm': 3.671726942062378, 'learning_rate': 4.992216076846864e-06, 'num_tokens': 1534963.0, 'mean_token_accuracy': 0.8647594451904297, 'epoch': 1.1}
{'loss': 2.3711, 'grad_norm': 9.549562454223633, 'learning_rate': 4.987026804060802e-06, 'num_tokens': 1535693.0, 'mean_token_accuracy': 0.8235294222831726, 'epoch': 1.1}
{'loss': 1.707, 'grad_norm': 6.4111647605896, 'learning_rate': 4.9818375452487766e-06, 'num_tokens': 1536509.0, 'mean_token_accuracy': 0.8873786330223083, 'epoch': 1.1}
{'loss': 2.2773, 'grad_norm': 7.831382751464844, 'learning_rate': 4.976648306000381e-06, 'num_tokens': 1537382.0, 'mean_token_accuracy': 0.8374717831611633, 'epoch': 1.1}
{'loss': 1.3672, 'grad_norm': 4.799995422363281, 'learning_rate': 4.971459091905184e-06, 'num_tokens': 1538270.0, 'mean_token_accuracy': 0.9158878326416016, 'epoch': 1.1}
{'loss': 1.3877, 'grad_norm': 5.6125664710998535, 'learning_rate': 4.966269908552734e-06, 'num_tokens': 1539002.0, 'mean_token_accuracy': 0.8897243142127991, 'epoch': 1.1}
{'loss': 1.812, 'grad_norm': 10.401318550109863, 'learning_rate': 4.9610807615325404e-06, 'num_tokens': 1539777.0, 'mean_token_accuracy': 0.8564356565475464, 'epoch': 1.11}
{'loss': 1.4951, 'grad_norm': 5.638106346130371, 'learning_rate': 4.955891656434077e-06, 'num_tokens': 1540529.0, 'mean_token_accuracy': 0.8982300758361816, 'epoch': 1.11}
{'loss': 1.168, 'grad_norm': 3.424245595932007, 'learning_rate': 4.950702598846773e-06, 'num_tokens': 1541433.0, 'mean_token_accuracy': 0.9165048599243164, 'epoch': 1.11}
{'loss': 1.1572, 'grad_norm': 4.065671443939209, 'learning_rate': 4.945513594360001e-06, 'num_tokens': 1542277.0, 'mean_token_accuracy': 0.8924731016159058, 'epoch': 1.11}
{'loss': 1.248, 'grad_norm': 5.200850963592529, 'learning_rate': 4.940324648563084e-06, 'num_tokens': 1543093.0, 'mean_token_accuracy': 0.9033707976341248, 'epoch': 1.11}
{'loss': 1.0659, 'grad_norm': 3.422333240509033, 'learning_rate': 4.935135767045275e-06, 'num_tokens': 1544022.0, 'mean_token_accuracy': 0.9242174625396729, 'epoch': 1.11}
{'loss': 1.8555, 'grad_norm': 6.987066268920898, 'learning_rate': 4.929946955395763e-06, 'num_tokens': 1544786.0, 'mean_token_accuracy': 0.8639456033706665, 'epoch': 1.11}
{'loss': 1.1787, 'grad_norm': 4.398712635040283, 'learning_rate': 4.924758219203658e-06, 'num_tokens': 1545585.0, 'mean_token_accuracy': 0.9130434989929199, 'epoch': 1.11}
{'loss': 1.7402, 'grad_norm': 13.630434036254883, 'learning_rate': 4.919569564057989e-06, 'num_tokens': 1546151.0, 'mean_token_accuracy': 0.8396624326705933, 'epoch': 1.11}
{'loss': 1.8828, 'grad_norm': 5.308399677276611, 'learning_rate': 4.914380995547703e-06, 'num_tokens': 1547073.0, 'mean_token_accuracy': 0.8652482032775879, 'epoch': 1.11}
{'loss': 0.8979, 'grad_norm': 3.4169960021972656, 'learning_rate': 4.909192519261646e-06, 'num_tokens': 1547913.0, 'mean_token_accuracy': 0.9217758774757385, 'epoch': 1.11}
{'loss': 1.8877, 'grad_norm': 6.492376804351807, 'learning_rate': 4.904004140788568e-06, 'num_tokens': 1548730.0, 'mean_token_accuracy': 0.8910256624221802, 'epoch': 1.11}
{'loss': 1.2051, 'grad_norm': 3.931813955307007, 'learning_rate': 4.898815865717118e-06, 'num_tokens': 1549556.0, 'mean_token_accuracy': 0.907975435256958, 'epoch': 1.11}
{'loss': 1.4741, 'grad_norm': 7.205169677734375, 'learning_rate': 4.893627699635825e-06, 'num_tokens': 1550337.0, 'mean_token_accuracy': 0.9230769276618958, 'epoch': 1.11}
{'loss': 1.1318, 'grad_norm': 4.381567478179932, 'learning_rate': 4.888439648133107e-06, 'num_tokens': 1551103.0, 'mean_token_accuracy': 0.9175257682800293, 'epoch': 1.11}
{'loss': 1.6113, 'grad_norm': 5.313339710235596, 'learning_rate': 4.883251716797256e-06, 'num_tokens': 1552016.0, 'mean_token_accuracy': 0.8788426518440247, 'epoch': 1.11}
{'loss': 1.2822, 'grad_norm': 5.547359943389893, 'learning_rate': 4.8780639112164355e-06, 'num_tokens': 1552858.0, 'mean_token_accuracy': 0.8936170339584351, 'epoch': 1.11}
{'loss': 1.4385, 'grad_norm': 5.874937057495117, 'learning_rate': 4.872876236978676e-06, 'num_tokens': 1553537.0, 'mean_token_accuracy': 0.8951406478881836, 'epoch': 1.12}
{'loss': 1.6895, 'grad_norm': 4.4948272705078125, 'learning_rate': 4.867688699671857e-06, 'num_tokens': 1554426.0, 'mean_token_accuracy': 0.8630393743515015, 'epoch': 1.12}
{'loss': 1.0771, 'grad_norm': 4.018708229064941, 'learning_rate': 4.862501304883723e-06, 'num_tokens': 1555275.0, 'mean_token_accuracy': 0.9247706532478333, 'epoch': 1.12}
{'loss': 0.8643, 'grad_norm': 3.2341740131378174, 'learning_rate': 4.85731405820186e-06, 'num_tokens': 1556197.0, 'mean_token_accuracy': 0.9159369468688965, 'epoch': 1.12}
{'loss': 1.4238, 'grad_norm': 3.9369144439697266, 'learning_rate': 4.852126965213689e-06, 'num_tokens': 1557170.0, 'mean_token_accuracy': 0.9011725187301636, 'epoch': 1.12}
{'loss': 1.7695, 'grad_norm': 4.935788631439209, 'learning_rate': 4.846940031506475e-06, 'num_tokens': 1558283.0, 'mean_token_accuracy': 0.8481183052062988, 'epoch': 1.12}
{'loss': 0.7549, 'grad_norm': 3.324453353881836, 'learning_rate': 4.841753262667303e-06, 'num_tokens': 1559090.0, 'mean_token_accuracy': 0.9321267008781433, 'epoch': 1.12}
{'loss': 2.0684, 'grad_norm': 7.010007858276367, 'learning_rate': 4.836566664283085e-06, 'num_tokens': 1559903.0, 'mean_token_accuracy': 0.8619153499603271, 'epoch': 1.12}
{'loss': 2.0273, 'grad_norm': 6.288804054260254, 'learning_rate': 4.831380241940551e-06, 'num_tokens': 1560674.0, 'mean_token_accuracy': 0.8476395010948181, 'epoch': 1.12}
{'loss': 1.6367, 'grad_norm': 10.879801750183105, 'learning_rate': 4.826194001226235e-06, 'num_tokens': 1561763.0, 'mean_token_accuracy': 0.8924137949943542, 'epoch': 1.12}
{'loss': 1.5127, 'grad_norm': 9.439590454101562, 'learning_rate': 4.8210079477264834e-06, 'num_tokens': 1562490.0, 'mean_token_accuracy': 0.9002493619918823, 'epoch': 1.12}
{'loss': 1.4551, 'grad_norm': 5.271836757659912, 'learning_rate': 4.815822087027431e-06, 'num_tokens': 1563259.0, 'mean_token_accuracy': 0.8838268518447876, 'epoch': 1.12}
{'loss': 1.2529, 'grad_norm': 4.82518196105957, 'learning_rate': 4.810636424715016e-06, 'num_tokens': 1564038.0, 'mean_token_accuracy': 0.8826087117195129, 'epoch': 1.12}
{'loss': 1.3516, 'grad_norm': 5.849575042724609, 'learning_rate': 4.805450966374956e-06, 'num_tokens': 1564857.0, 'mean_token_accuracy': 0.9036144614219666, 'epoch': 1.12}
{'loss': 1.7197, 'grad_norm': 8.139984130859375, 'learning_rate': 4.800265717592748e-06, 'num_tokens': 1565554.0, 'mean_token_accuracy': 0.8594164252281189, 'epoch': 1.12}
{'loss': 1.3633, 'grad_norm': 4.956119537353516, 'learning_rate': 4.795080683953671e-06, 'num_tokens': 1566578.0, 'mean_token_accuracy': 0.8971255421638489, 'epoch': 1.12}
{'loss': 1.2051, 'grad_norm': 4.549856185913086, 'learning_rate': 4.78989587104276e-06, 'num_tokens': 1567416.0, 'mean_token_accuracy': 0.9246435761451721, 'epoch': 1.12}
{'loss': 1.4258, 'grad_norm': 7.152792453765869, 'learning_rate': 4.784711284444824e-06, 'num_tokens': 1567956.0, 'mean_token_accuracy': 0.8913857936859131, 'epoch': 1.13}
{'loss': 2.0342, 'grad_norm': 5.737761497497559, 'learning_rate': 4.779526929744425e-06, 'num_tokens': 1568643.0, 'mean_token_accuracy': 0.8548387289047241, 'epoch': 1.13}
{'loss': 1.3545, 'grad_norm': 4.398326873779297, 'learning_rate': 4.774342812525869e-06, 'num_tokens': 1569560.0, 'mean_token_accuracy': 0.916967511177063, 'epoch': 1.13}
{'loss': 2.2852, 'grad_norm': 5.596758842468262, 'learning_rate': 4.769158938373214e-06, 'num_tokens': 1570408.0, 'mean_token_accuracy': 0.8527131676673889, 'epoch': 1.13}
{'loss': 1.7637, 'grad_norm': 4.128048419952393, 'learning_rate': 4.763975312870251e-06, 'num_tokens': 1571364.0, 'mean_token_accuracy': 0.8670033812522888, 'epoch': 1.13}
{'loss': 1.9805, 'grad_norm': 5.356139183044434, 'learning_rate': 4.758791941600505e-06, 'num_tokens': 1572121.0, 'mean_token_accuracy': 0.8743961453437805, 'epoch': 1.13}
{'loss': 1.5039, 'grad_norm': 6.15131950378418, 'learning_rate': 4.753608830147232e-06, 'num_tokens': 1572863.0, 'mean_token_accuracy': 0.8883928656578064, 'epoch': 1.13}
{'loss': 1.8037, 'grad_norm': 8.47044849395752, 'learning_rate': 4.748425984093398e-06, 'num_tokens': 1573525.0, 'mean_token_accuracy': 0.8672086596488953, 'epoch': 1.13}
{'loss': 1.6602, 'grad_norm': 10.546414375305176, 'learning_rate': 4.743243409021692e-06, 'num_tokens': 1574200.0, 'mean_token_accuracy': 0.8918206095695496, 'epoch': 1.13}
{'loss': 1.5879, 'grad_norm': 4.635748386383057, 'learning_rate': 4.738061110514504e-06, 'num_tokens': 1575442.0, 'mean_token_accuracy': 0.8857142925262451, 'epoch': 1.13}
{'loss': 0.9229, 'grad_norm': 2.917523145675659, 'learning_rate': 4.7328790941539345e-06, 'num_tokens': 1576363.0, 'mean_token_accuracy': 0.9143356680870056, 'epoch': 1.13}
{'loss': 1.2285, 'grad_norm': 5.395698070526123, 'learning_rate': 4.727697365521774e-06, 'num_tokens': 1577080.0, 'mean_token_accuracy': 0.9078651666641235, 'epoch': 1.13}
{'loss': 1.7129, 'grad_norm': 5.979210376739502, 'learning_rate': 4.722515930199502e-06, 'num_tokens': 1577757.0, 'mean_token_accuracy': 0.8705233931541443, 'epoch': 1.13}
{'loss': 1.4961, 'grad_norm': 3.537076234817505, 'learning_rate': 4.717334793768288e-06, 'num_tokens': 1578679.0, 'mean_token_accuracy': 0.8876811861991882, 'epoch': 1.13}
{'loss': 1.3369, 'grad_norm': 3.793708086013794, 'learning_rate': 4.712153961808974e-06, 'num_tokens': 1579741.0, 'mean_token_accuracy': 0.9065040946006775, 'epoch': 1.13}
{'loss': 1.6875, 'grad_norm': 5.564271450042725, 'learning_rate': 4.706973439902075e-06, 'num_tokens': 1580592.0, 'mean_token_accuracy': 0.892578125, 'epoch': 1.13}
{'loss': 1.5293, 'grad_norm': 8.497442245483398, 'learning_rate': 4.7017932336277776e-06, 'num_tokens': 1581473.0, 'mean_token_accuracy': 0.9107468128204346, 'epoch': 1.13}
{'loss': 1.7617, 'grad_norm': 4.686107158660889, 'learning_rate': 4.69661334856592e-06, 'num_tokens': 1582358.0, 'mean_token_accuracy': 0.8550458550453186, 'epoch': 1.14}
{'loss': 1.168, 'grad_norm': 4.464242458343506, 'learning_rate': 4.691433790296001e-06, 'num_tokens': 1583208.0, 'mean_token_accuracy': 0.9056603908538818, 'epoch': 1.14}
{'loss': 1.5664, 'grad_norm': 4.824662208557129, 'learning_rate': 4.686254564397161e-06, 'num_tokens': 1584223.0, 'mean_token_accuracy': 0.8824476599693298, 'epoch': 1.14}
{'loss': 1.4463, 'grad_norm': 3.8969244956970215, 'learning_rate': 4.681075676448191e-06, 'num_tokens': 1585259.0, 'mean_token_accuracy': 0.9269841313362122, 'epoch': 1.14}
{'loss': 1.1875, 'grad_norm': 8.948480606079102, 'learning_rate': 4.6758971320275105e-06, 'num_tokens': 1585821.0, 'mean_token_accuracy': 0.904411792755127, 'epoch': 1.14}
{'loss': 0.7734, 'grad_norm': 4.105611801147461, 'learning_rate': 4.670718936713171e-06, 'num_tokens': 1586543.0, 'mean_token_accuracy': 0.9216151833534241, 'epoch': 1.14}
{'loss': 0.8857, 'grad_norm': 3.3523173332214355, 'learning_rate': 4.665541096082852e-06, 'num_tokens': 1587438.0, 'mean_token_accuracy': 0.9425926208496094, 'epoch': 1.14}
{'loss': 1.4326, 'grad_norm': 4.212939262390137, 'learning_rate': 4.660363615713844e-06, 'num_tokens': 1588595.0, 'mean_token_accuracy': 0.8857545852661133, 'epoch': 1.14}
{'loss': 0.792, 'grad_norm': 4.298181533813477, 'learning_rate': 4.655186501183053e-06, 'num_tokens': 1589421.0, 'mean_token_accuracy': 0.9237288236618042, 'epoch': 1.14}
{'loss': 1.5645, 'grad_norm': 4.021168231964111, 'learning_rate': 4.650009758066995e-06, 'num_tokens': 1590355.0, 'mean_token_accuracy': 0.8745704293251038, 'epoch': 1.14}
{'loss': 1.6621, 'grad_norm': 4.333146572113037, 'learning_rate': 4.6448333919417775e-06, 'num_tokens': 1591345.0, 'mean_token_accuracy': 0.8646748661994934, 'epoch': 1.14}
{'loss': 1.4365, 'grad_norm': 3.357884168624878, 'learning_rate': 4.639657408383108e-06, 'num_tokens': 1592338.0, 'mean_token_accuracy': 0.9052132964134216, 'epoch': 1.14}
{'loss': 1.2896, 'grad_norm': 3.3490023612976074, 'learning_rate': 4.63448181296628e-06, 'num_tokens': 1593206.0, 'mean_token_accuracy': 0.8833652138710022, 'epoch': 1.14}
{'loss': 1.2109, 'grad_norm': 5.549345970153809, 'learning_rate': 4.629306611266169e-06, 'num_tokens': 1594009.0, 'mean_token_accuracy': 0.931106448173523, 'epoch': 1.14}
{'loss': 1.5518, 'grad_norm': 6.305924415588379, 'learning_rate': 4.624131808857229e-06, 'num_tokens': 1594883.0, 'mean_token_accuracy': 0.8877118825912476, 'epoch': 1.14}
{'loss': 1.2324, 'grad_norm': 3.726323127746582, 'learning_rate': 4.618957411313477e-06, 'num_tokens': 1595715.0, 'mean_token_accuracy': 0.8977956175804138, 'epoch': 1.14}
{'loss': 1.4521, 'grad_norm': 5.147770881652832, 'learning_rate': 4.613783424208501e-06, 'num_tokens': 1596385.0, 'mean_token_accuracy': 0.8832487463951111, 'epoch': 1.15}
{'loss': 1.4951, 'grad_norm': 8.358603477478027, 'learning_rate': 4.608609853115446e-06, 'num_tokens': 1597077.0, 'mean_token_accuracy': 0.8867403268814087, 'epoch': 1.15}
{'loss': 1.6221, 'grad_norm': 4.131192207336426, 'learning_rate': 4.603436703607002e-06, 'num_tokens': 1598107.0, 'mean_token_accuracy': 0.8736998438835144, 'epoch': 1.15}
{'loss': 1.0225, 'grad_norm': 4.213428497314453, 'learning_rate': 4.598263981255416e-06, 'num_tokens': 1598963.0, 'mean_token_accuracy': 0.9090909361839294, 'epoch': 1.15}
{'loss': 2.1172, 'grad_norm': 8.6214017868042, 'learning_rate': 4.593091691632464e-06, 'num_tokens': 1599682.0, 'mean_token_accuracy': 0.8215222954750061, 'epoch': 1.15}
{'loss': 1.3916, 'grad_norm': 4.292447090148926, 'learning_rate': 4.587919840309462e-06, 'num_tokens': 1600450.0, 'mean_token_accuracy': 0.860788881778717, 'epoch': 1.15}
{'loss': 1.3535, 'grad_norm': 5.775508403778076, 'learning_rate': 4.582748432857257e-06, 'num_tokens': 1601268.0, 'mean_token_accuracy': 0.9075269103050232, 'epoch': 1.15}
{'loss': 1.5811, 'grad_norm': 9.638263702392578, 'learning_rate': 4.577577474846208e-06, 'num_tokens': 1602098.0, 'mean_token_accuracy': 0.8735849261283875, 'epoch': 1.15}
{'loss': 1.0654, 'grad_norm': 3.4487946033477783, 'learning_rate': 4.572406971846199e-06, 'num_tokens': 1603185.0, 'mean_token_accuracy': 0.933783769607544, 'epoch': 1.15}
{'loss': 1.8535, 'grad_norm': 9.101282119750977, 'learning_rate': 4.567236929426617e-06, 'num_tokens': 1604017.0, 'mean_token_accuracy': 0.860640287399292, 'epoch': 1.15}
{'loss': 1.2998, 'grad_norm': 5.95203161239624, 'learning_rate': 4.56206735315636e-06, 'num_tokens': 1604718.0, 'mean_token_accuracy': 0.8902438879013062, 'epoch': 1.15}
{'loss': 1.2373, 'grad_norm': 5.091196060180664, 'learning_rate': 4.556898248603818e-06, 'num_tokens': 1605735.0, 'mean_token_accuracy': 0.9010238647460938, 'epoch': 1.15}
{'loss': 1.2529, 'grad_norm': 4.855027675628662, 'learning_rate': 4.551729621336874e-06, 'num_tokens': 1606731.0, 'mean_token_accuracy': 0.908346951007843, 'epoch': 1.15}
{'loss': 1.7188, 'grad_norm': 4.9013142585754395, 'learning_rate': 4.546561476922902e-06, 'num_tokens': 1607733.0, 'mean_token_accuracy': 0.8464052081108093, 'epoch': 1.15}
{'loss': 2.0557, 'grad_norm': 7.467566967010498, 'learning_rate': 4.541393820928747e-06, 'num_tokens': 1608361.0, 'mean_token_accuracy': 0.8470255136489868, 'epoch': 1.15}
{'loss': 1.2031, 'grad_norm': 5.308612823486328, 'learning_rate': 4.536226658920735e-06, 'num_tokens': 1609292.0, 'mean_token_accuracy': 0.8984127044677734, 'epoch': 1.15}
